YEAR,BIOME,STATE,MUNICIPALITY,LOGISTICS HUB,PORT,EXPORTER,IMPORTER,COUNTRY,TYPE,FOB_USD,SOY_EQUIVALENT_TONNES
2015,MATA ATLANTICA,PARANA,Cambe,CAMBE,Paranagua,Cofco,Concordia Trdg,Iran,Soy bean equivalents,30175.7978450492,5622.42740903036
2015,MATA ATLANTICA,PARANA,Cambe,CAMBE,Paranagua,Cofco,Concordia Trdg,South Korea,Soy bean equivalents,636.470047233877,361.889292163782
2015,MATA ATLANTICA,PARANA,Cambe,CAMBE,Paranagua,Cofco,Concordia Trdg,Madagascar,Soy bean equivalents,20457.7901704453,33.8012526694377
2015,MATA ATLANTICA,PARANA,Cambe,CAMBE,Paranagua,Cofco,Concordia Trdg,Mauritius,Soy bean equivalents,5114.44754261132,8.45031316735941
2015,MATA ATLANTICA,PARANA,Cambe,CAMBE,Paranagua,Cofco,Concordia Trdg,Oman,Soy bean equivalents,152.023674712107,235.598787256301
2015,MATA ATLANTICA,PARANA,Cambe,CAMBE,Paranagua,Cofco,Concordia Trdg,Netherlands,Soy bean equivalents,9491.23438196139,1029.91631004652
2015,MATA ATLANTICA,PARANA,Cambe,CAMBE,Paranagua,Cofco,Concordia Trdg,Pakistan,Soy bean equivalents,47603.7040504592,312.661587192298
2015,MATA ATLANTICA,PARANA,Cambe,CAMBE,Paranagua,Cofco,Concordia Trdg,Philippines,Soy bean equivalents,2979.65746737327,98.6993197822312
2015,MATA ATLANTICA,PARANA,Cambe,CAMBE,Paranagua,Cofco,Concordia Trdg,Vietnam,Soy bean equivalents,6116.51862684154,334.584741661169
2015,MATA ATLANTICA,PARANA,Cambe,CAMBE,Paranagua,Cofco,Concordia Trdg,Slovenia,Soy bean equivalents,2608.36824673177,282.489744028241
2015,MATA ATLANTICA,PARANA,Cambe,CAMBE,Paranagua,Cofco,Concordia Trdg,Spain,Soy bean equivalents,6311.09712790179,76.1748410283712
2015,MATA ATLANTICA,PARANA,Cambe,CAMBE,Paranagua,Cofco,Concordia Trdg,Egypt,Soy bean equivalents,2511.2265283423,9.18667345676312
2015,MATA ATLANTICA,PARANA,Cambe,LONDRINA,Paranagua,Cofco,Concordia Trdg,China,Soy bean equivalents,875,3944.74
2015,MATA ATLANTICA,PARANA,Cambe,LONDRINA,Paranagua,Cofco,Concordia Trdg,Taiwan,Soy bean equivalents,39303,106.513
2015,MATA ATLANTICA,PARANA,Cambe,LONDRINA,Paranagua,Cofco,Concordia Trdg,South Korea,Soy bean equivalents,52321,141.407
2015,MATA ATLANTICA,PARANA,Cambe,LONDRINA,Paranagua,Cofco,Concordia Trdg,Thailand,Soy bean equivalents,292602,2084.07
2015,MATA ATLANTICA,PARANA,Cambe,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,France,Soy bean equivalents,1186.52569616432,1442.6949844183
2015,MATA ATLANTICA,PARANA,Cambe,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,Iran,Soy bean equivalents,9168.11108248503,48815.3364246628
2015,MATA ATLANTICA,PARANA,Cambe,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,South Korea,Soy bean equivalents,1030942.1349307,14881.9647272483
2015,MATA ATLANTICA,PARANA,Cambe,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,Netherlands,Soy bean equivalents,37976.7122179489,10739.4239969769
2015,MATA ATLANTICA,PARANA,Cambe,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,Philippines,Soy bean equivalents,70181.0224429469,193.06365630776
2015,MATA ATLANTICA,PARANA,Cambe,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,Slovenia,Soy bean equivalents,330743.279157661,7518.85076679304
2015,MATA ATLANTICA,PARANA,Cambe,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,Spain,Soy bean equivalents,56728.6735654624,777.648443592914
2015,MATA ATLANTICA,PARANA,Rio Bonito Do Iguacu,PONTA GROSSA,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,18245.882581877,316.926846362774
2015,MATA ATLANTICA,PARANA,Rio Bonito Do Iguacu,PONTA GROSSA,Sao Francisco Do Sul,Cofco,Cofco,Japan,Soy bean equivalents,2665.23449177981,15.5785627706712
2015,MATA ATLANTICA,PARANA,Rio Bonito Do Iguacu,PONTA GROSSA,Sao Francisco Do Sul,Cofco,Cofco,Pakistan,Soy bean equivalents,9263.47955366572,24.5331697175924
2015,MATA ATLANTICA,PARANA,Rio Bonito Do Iguacu,PONTA GROSSA,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,1893.0775080883,6.13329242939811
2015,MATA ATLANTICA,PARANA,Rio Bonito Do Iguacu,PONTA GROSSA,Paranagua,Cofco,Cofco,China,Soy bean equivalents,1245.94155727765,3884.87835564109
2015,MATA ATLANTICA,PARANA,Rio Bonito Do Iguacu,PONTA GROSSA,Paranagua,Cofco,Cofco,Taiwan,Soy bean equivalents,5996.86347259857,15.3927730763999
2015,MATA ATLANTICA,PARANA,Ponta Grossa,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,China,Soy bean equivalents,618800,224060.695
2015,MATA ATLANTICA,PARANA,Ponta Grossa,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,China,Soy bean equivalents,471,1.229
2015,MATA ATLANTICA,PARANA,Ponta Grossa,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,Taiwan,Soy bean equivalents,270622,6408.45
2015,MATA ATLANTICA,PARANA,Ponta Grossa,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,South Korea,Soy bean equivalents,262219,3813.824
2015,MATA ATLANTICA,PARANA,Ponta Grossa,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,South Africa,Soy bean equivalents,12683,1000
2015,MATA ATLANTICA,PARANA,Japura,LONDRINA,Santos,Cofco,Cofco,China,Soy bean equivalents,311053.225190617,16461.1814827172
2015,MATA ATLANTICA,PARANA,Japura,LONDRINA,Santos,Cofco,Cofco,China,Soy bean equivalents,53910.5192943841,4498.82156357593
2015,MATA ATLANTICA,PARANA,Japura,LONDRINA,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,16317.8078855071,534.306748505512
2015,MATA ATLANTICA,PARANA,Japura,LONDRINA,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,139866.754579337,357.322521470854
2015,MATA ATLANTICA,PARANA,Japura,LONDRINA,Santos,Cofco,Cofco,France,Soy bean equivalents,313953.177183211,824.866177204683
2015,MATA ATLANTICA,PARANA,Japura,LONDRINA,Santos,Cofco,Cofco,Iran,Soy bean equivalents,3715.51898325872,803.419838276023
2015,MATA ATLANTICA,PARANA,Japura,LONDRINA,Santos,Cofco,Cofco,Iran,Soy bean equivalents,376219.324506329,3650.41688437685
2015,MATA ATLANTICA,PARANA,Japura,LONDRINA,Santos,Cofco,Cofco,South Korea,Soy bean equivalents,81173.1954175483,223.62990303751
2015,MATA ATLANTICA,PARANA,Japura,LONDRINA,Santos,Cofco,Cofco,South Korea,Soy bean equivalents,1077.20829472747,2.83158247014459
2015,MATA ATLANTICA,PARANA,Japura,LONDRINA,Paranagua,Cofco,Cofco,China,Soy bean equivalents,33.4295070087177,0.0882983653056867
2015,MATA ATLANTICA,PARANA,Imbituva,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,France,Soy bean equivalents,768.474309967378,934.386871037227
2015,MATA ATLANTICA,PARANA,Imbituva,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,Iran,Soy bean equivalents,5937.88896489371,31616.114253604
2015,MATA ATLANTICA,PARANA,Imbituva,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,South Korea,Soy bean equivalents,667707.870396975,9638.56713065838
2015,MATA ATLANTICA,PARANA,Imbituva,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,Netherlands,Soy bean equivalents,24596.2879783063,6955.57750852199
2015,MATA ATLANTICA,PARANA,Imbituva,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,Philippines,Soy bean equivalents,45453.9779197329,125.04108468995
2015,MATA ATLANTICA,PARANA,Imbituva,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,Slovenia,Soy bean equivalents,214211.722551546,4869.71641106269
2015,MATA ATLANTICA,PARANA,Imbituva,PONTA GROSSA,Paranagua,Cofco,Concordia Trdg,Spain,Soy bean equivalents,36741.3267276986,503.657740425799
2015,MATA ATLANTICA,PARANA,Imbituva,IMBITUVA,Paranagua,Cofco,Concordia Trdg,China,Soy bean equivalents,26424,25422.106
2015,MATA ATLANTICA,PARANA,Imbituva,IMBITUVA,Paranagua,Cofco,Concordia Trdg,South Korea,Soy bean equivalents,18158,49.077
2015,MATA ATLANTICA,PARANA,Imbituva,IMBITUVA,Paranagua,Cofco,Concordia Trdg,South Africa,Soy bean equivalents,12247,31.085
2015,MATA ATLANTICA,PARANA,Prudentopolis,PONTA GROSSA,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,328786.987310666,5710.95547424966
2015,MATA ATLANTICA,PARANA,Prudentopolis,PONTA GROSSA,Sao Francisco Do Sul,Cofco,Cofco,Japan,Soy bean equivalents,48026.9680075191,280.722442283314
2015,MATA ATLANTICA,PARANA,Prudentopolis,PONTA GROSSA,Sao Francisco Do Sul,Cofco,Cofco,Pakistan,Soy bean equivalents,166925.963750798,442.082586272935
2015,MATA ATLANTICA,PARANA,Prudentopolis,PONTA GROSSA,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,34112.8606871648,110.520646568234
2015,MATA ATLANTICA,PARANA,Prudentopolis,PONTA GROSSA,Paranagua,Cofco,Cofco,China,Soy bean equivalents,22451.6062264573,70004.6952997684
2015,MATA ATLANTICA,PARANA,Prudentopolis,PONTA GROSSA,Paranagua,Cofco,Cofco,Taiwan,Soy bean equivalents,108062.22530597,277.374550857469
2015,MATA ATLANTICA,PARANA,Ventania,PONTA GROSSA,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,259913.71206815,4514.64228833851
2015,MATA ATLANTICA,PARANA,Ventania,PONTA GROSSA,Sao Francisco Do Sul,Cofco,Cofco,Japan,Soy bean equivalents,37966.4281616404,221.917578403888
2015,MATA ATLANTICA,PARANA,Ventania,PONTA GROSSA,Sao Francisco Do Sul,Cofco,Cofco,Pakistan,Soy bean equivalents,131958.832172479,349.476501423446
2015,MATA ATLANTICA,PARANA,Ventania,PONTA GROSSA,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,26967.0047558388,87.3691253558616
2015,MATA ATLANTICA,PARANA,Ventania,PONTA GROSSA,Paranagua,Cofco,Cofco,China,Soy bean equivalents,17748.5136012911,55340.3295136197
2015,MATA ATLANTICA,PARANA,Ventania,PONTA GROSSA,Paranagua,Cofco,Cofco,Taiwan,Soy bean equivalents,85425.6865314458,219.270992858609
2015,MATA ATLANTICA,PARANA,Mandaguari,CAMBE,Paranagua,Cofco,Concordia Trdg,Bangladesh,Soy bean equivalents,2371.46393750563,373.355875647803
2015,MATA ATLANTICA,PARANA,Mandaguari,CAMBE,Paranagua,Cofco,Concordia Trdg,Bangladesh,Soy bean equivalents,9735.88909066035,61.6381341067639
2015,MATA ATLANTICA,PARANA,Mandaguari,CAMBE,Paranagua,Cofco,Concordia Trdg,France,Soy bean equivalents,6349.37216034104,289.473936072949
2015,MATA ATLANTICA,PARANA,Mandaguari,CAMBE,Paranagua,Cofco,Concordia Trdg,India,Soy bean equivalents,14906.3447500354,721.896909675017
2015,MATA ATLANTICA,PARANA,Mandaguari,CAMBE,Paranagua,Cofco,Concordia Trdg,Iran,Soy bean equivalents,24456.4226662982,4556.77963618072
2015,MATA ATLANTICA,PARANA,Mandaguari,CAMBE,Paranagua,Cofco,Concordia Trdg,South Korea,Soy bean equivalents,515.836584322302,293.298541202184
2015,MATA ATLANTICA,PARANA,Mandaguari,CAMBE,Paranagua,Cofco,Concordia Trdg,Madagascar,Soy bean equivalents,16580.319294157,27.3947262696729
2015,MATA ATLANTICA,PARANA,Mandaguari,CAMBE,Paranagua,Cofco,Concordia Trdg,Mauritius,Soy bean equivalents,4145.07982353924,6.84868156741821
2015,MATA ATLANTICA,PARANA,Mandaguari,CAMBE,Paranagua,Cofco,Concordia Trdg,Oman,Soy bean equivalents,123.209840652253,190.944529466772
2015,MATA ATLANTICA,PARANA,Mandaguari,CAMBE,Paranagua,Cofco,Concordia Trdg,Netherlands,Soy bean equivalents,7692.31159560648,834.710940163073
2015,MATA ATLANTICA,PARANA,Mandaguari,CAMBE,Paranagua,Cofco,Concordia Trdg,Pakistan,Soy bean equivalents,38581.1275883268,253.401217994474
2015,MATA ATLANTICA,PARANA,Mandaguari,CAMBE,Paranagua,Cofco,Concordia Trdg,Philippines,Soy bean equivalents,2414.90756257926,79.992326760182
2015,MATA ATLANTICA,PARANA,Mandaguari,CAMBE,Paranagua,Cofco,Concordia Trdg,Vietnam,Soy bean equivalents,4957.22318768333,271.169163505721
2015,MATA ATLANTICA,PARANA,Mandaguari,CAMBE,Paranagua,Cofco,Concordia Trdg,Slovenia,Soy bean equivalents,2113.99071000501,228.948000458007
2015,MATA ATLANTICA,PARANA,Mandaguari,CAMBE,Paranagua,Cofco,Concordia Trdg,Spain,Soy bean equivalents,5114.92221814939,61.7370290685973
2015,MATA ATLANTICA,PARANA,Mandaguari,CAMBE,Paranagua,Cofco,Concordia Trdg,Egypt,Soy bean equivalents,2035.26076438228,7.44547567920303
2015,MATA ATLANTICA,PARANA,Maringa,LONDRINA,Santos,Cofco,Cofco,China,Soy bean equivalents,811771.056330609,42959.5631824308
2015,MATA ATLANTICA,PARANA,Maringa,LONDRINA,Santos,Cofco,Cofco,China,Soy bean equivalents,140692.960724376,11740.7981565501
2015,MATA ATLANTICA,PARANA,Maringa,LONDRINA,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,42585.3939823339,1394.40686838432
2015,MATA ATLANTICA,PARANA,Maringa,LONDRINA,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,365017.218647463,932.522337703965
2015,MATA ATLANTICA,PARANA,Maringa,LONDRINA,Santos,Cofco,Cofco,France,Soy bean equivalents,819339.205128595,2152.69424578542
2015,MATA ATLANTICA,PARANA,Maringa,LONDRINA,Santos,Cofco,Cofco,Iran,Soy bean equivalents,981838.263465474,9526.67431260917
2015,MATA ATLANTICA,PARANA,Maringa,LONDRINA,Santos,Cofco,Cofco,Iran,Soy bean equivalents,9696.57449463199,2096.72466953083
2015,MATA ATLANTICA,PARANA,Maringa,LONDRINA,Santos,Cofco,Cofco,South Korea,Soy bean equivalents,211841.721137768,583.618068916096
2015,MATA ATLANTICA,PARANA,Maringa,LONDRINA,Santos,Cofco,Cofco,South Korea,Soy bean equivalents,2811.24400739822,7.38972145833853
2015,MATA ATLANTICA,PARANA,Maringa,LONDRINA,Paranagua,Cofco,Cofco,China,Soy bean equivalents,87.2426453718599,0.230436631005958
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Laguna Carapa,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,251861.696985652,17574.5757947724
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Laguna Carapa,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,92349.2888947392,259.269740573119
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Laguna Carapa,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,Japan,Soy bean equivalents,83534.1177152532,533.859965816467
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Laguna Carapa,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,328010.162591034,872.089127382309
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Laguna Carapa,MARINGA,Paranagua,Cofco,Concordia Trdg,China,Soy bean equivalents,87940.6196493455,20877.0607188651
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Laguna Carapa,MARINGA,Paranagua,Cofco,Concordia Trdg,Taiwan,Soy bean equivalents,39307.3763450229,222.646356573569
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Laguna Carapa,MARINGA,Paranagua,Cofco,Concordia Trdg,Iran,Soy bean equivalents,171193.147230788,1206.94403198447
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Laguna Carapa,MARINGA,Paranagua,Cofco,Concordia Trdg,South Africa,Soy bean equivalents,2152.90015434436,72.6548925767697
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Laguna Carapa,MARINGA,Paranagua,Cofco,Cofco,Bangladesh,Soy bean equivalents,160275.839627019,1093.52905580817
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Laguna Carapa,MARINGA,Paranagua,Cofco,Cofco,China,Soy bean equivalents,60891.8555712385,25930.5406661431
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Laguna Carapa,MARINGA,Paranagua,Cofco,Cofco,China,Soy bean equivalents,132213.661406205,7088.85001025351
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Laguna Carapa,MARINGA,Paranagua,Cofco,Cofco,Taiwan,Soy bean equivalents,13484.8549069721,34.6129817660397
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Laguna Carapa,MARINGA,Paranagua,Cofco,Cofco,France,Soy bean equivalents,16238.7734714327,50.1256786519
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Laguna Carapa,MARINGA,Paranagua,Cofco,Cofco,India,Soy bean equivalents,153204.846702298,2562.50308744381
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Laguna Carapa,MARINGA,Paranagua,Cofco,Cofco,South Korea,Soy bean equivalents,41078.704071284,677.384977696484
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Laguna Carapa,MARINGA,Paranagua,Cofco,Cofco,Malaysia,Soy bean equivalents,160511.539391176,243.00645684626
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Laguna Carapa,MARINGA,Paranagua,Cofco,Cofco,Tunisia,Soy bean equivalents,149669.350239937,243.00645684626
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Bataypora,CAMBE,Paranagua,Cofco,Concordia Trdg,Bangladesh,Soy bean equivalents,5968.6184884618,939.680653339911
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Bataypora,CAMBE,Paranagua,Cofco,Concordia Trdg,Bangladesh,Soy bean equivalents,24503.7703121265,155.13392424212
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Bataypora,CAMBE,Paranagua,Cofco,Concordia Trdg,France,Soy bean equivalents,15980.4159224101,728.56241220776
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Bataypora,CAMBE,Paranagua,Cofco,Concordia Trdg,India,Soy bean equivalents,37517.0304989027,1816.90607801601
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Bataypora,CAMBE,Paranagua,Cofco,Concordia Trdg,Iran,Soy bean equivalents,4893.29746901954,11468.7298230484
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Bataypora,CAMBE,Paranagua,Cofco,Concordia Trdg,South Korea,Soy bean equivalents,1298.28319356586,738.188368784367
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Bataypora,CAMBE,Paranagua,Cofco,Concordia Trdg,Madagascar,Soy bean equivalents,41730.1729613464,68.9484107742758
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Bataypora,CAMBE,Paranagua,Cofco,Concordia Trdg,Mauritius,Soy bean equivalents,10432.5432403366,17.2371026935689
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Bataypora,CAMBE,Paranagua,Cofco,Concordia Trdg,Oman,Soy bean equivalents,310.100660291287,480.578696905995
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Bataypora,CAMBE,Paranagua,Cofco,Concordia Trdg,Netherlands,Soy bean equivalents,19360.3927440862,2100.84204578667
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Bataypora,CAMBE,Paranagua,Cofco,Concordia Trdg,Pakistan,Soy bean equivalents,97102.9024677483,637.772799662051
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Bataypora,CAMBE,Paranagua,Cofco,Concordia Trdg,Philippines,Soy bean equivalents,6077.95956665379,201.328669976777
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Bataypora,CAMBE,Paranagua,Cofco,Concordia Trdg,Vietnam,Soy bean equivalents,12476.5860873936,682.492049406138
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Bataypora,CAMBE,Paranagua,Cofco,Concordia Trdg,Slovenia,Soy bean equivalents,5320.59705257166,576.227724494663
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Bataypora,CAMBE,Paranagua,Cofco,Concordia Trdg,Spain,Soy bean equivalents,12873.4908574666,155.382828005015
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Bataypora,CAMBE,Paranagua,Cofco,Concordia Trdg,Egypt,Soy bean equivalents,5122.44560628245,18.7391438222865
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Angelica,CAMBE,Paranagua,Cofco,Concordia Trdg,Bangladesh,Soy bean equivalents,1175.07188496936,184.999647527135
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Angelica,CAMBE,Paranagua,Cofco,Concordia Trdg,Bangladesh,Soy bean equivalents,4824.18027307143,30.5419944555483
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Angelica,CAMBE,Paranagua,Cofco,Concordia Trdg,France,Soy bean equivalents,3146.14470615632,143.435739557787
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Angelica,CAMBE,Paranagua,Cofco,Concordia Trdg,India,Soy bean equivalents,7386.16613409315,357.70342065485
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Angelica,CAMBE,Paranagua,Cofco,Concordia Trdg,Iran,Soy bean equivalents,12118.2760688834,2257.90641459594
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Angelica,CAMBE,Paranagua,Cofco,Concordia Trdg,South Korea,Soy bean equivalents,255.59952984709,145.330849952424
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Angelica,CAMBE,Paranagua,Cofco,Concordia Trdg,Madagascar,Soy bean equivalents,8215.62864113035,13.5742197580215
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Angelica,CAMBE,Paranagua,Cofco,Concordia Trdg,Mauritius,Soy bean equivalents,2053.90716028259,3.39355493950537
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Angelica,CAMBE,Paranagua,Cofco,Concordia Trdg,Oman,Soy bean equivalents,61.0510737322458,94.6139406197804
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Angelica,CAMBE,Paranagua,Cofco,Concordia Trdg,Netherlands,Soy bean equivalents,3811.57771090903,413.603320020819
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Angelica,CAMBE,Paranagua,Cofco,Concordia Trdg,Pakistan,Soy bean equivalents,19117.1358764764,125.561532761698
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Angelica,CAMBE,Paranagua,Cofco,Concordia Trdg,Philippines,Soy bean equivalents,1196.59841193771,39.636585951225
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Angelica,CAMBE,Paranagua,Cofco,Concordia Trdg,Vietnam,Soy bean equivalents,2456.32813691103,134.365635954554
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Angelica,CAMBE,Paranagua,Cofco,Concordia Trdg,Slovenia,Soy bean equivalents,1047.49265174412,113.444844850194
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Angelica,CAMBE,Paranagua,Cofco,Concordia Trdg,Spain,Soy bean equivalents,2534.46877150255,30.5909973888747
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Angelica,CAMBE,Paranagua,Cofco,Concordia Trdg,Egypt,Soy bean equivalents,1008.48158177029,3.68926931693386
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Jatei,MARINGA,Paranagua,Cofco,Concordia Trdg,China,Soy bean equivalents,109769.529727808,26059.2334503271
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Jatei,MARINGA,Paranagua,Cofco,Concordia Trdg,Taiwan,Soy bean equivalents,49064.3826872245,277.912368074524
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Jatei,MARINGA,Paranagua,Cofco,Concordia Trdg,Iran,Soy bean equivalents,213687.273743095,1506.53565243221
2015,MATA ATLANTICA,MATO GROSSO DO SUL,Jatei,MARINGA,Paranagua,Cofco,Concordia Trdg,South Africa,Soy bean equivalents,2687.30011723387,90.6895291661252
2015,PAMPA,RIO GRANDE DO SUL,Boa Vista Do Incra,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,China,Soy bean equivalents,48921.4287059758,79883.6749254887
2015,PAMPA,RIO GRANDE DO SUL,Boa Vista Do Incra,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Taiwan,Soy bean equivalents,23384.7468633581,89.7113051023969
2015,PAMPA,RIO GRANDE DO SUL,Boa Vista Do Incra,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Iran,Soy bean equivalents,68071.2637006702,3708.06727756574
2015,PAMPA,RIO GRANDE DO SUL,Boa Vista Do Incra,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Vietnam,Soy bean equivalents,49161.7951961135,1614.80349184314
2015,PAMPA,RIO GRANDE DO SUL,Eldorado Do S,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,China,Soy bean equivalents,1526.33181749516,2492.34329336585
2015,PAMPA,RIO GRANDE DO SUL,Eldorado Do S,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Taiwan,Soy bean equivalents,729.596091645905,2.7989619884114
2015,PAMPA,RIO GRANDE DO SUL,Eldorado Do S,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Iran,Soy bean equivalents,2123.80010951612,115.690428854338
2015,PAMPA,RIO GRANDE DO SUL,Eldorado Do S,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Vietnam,Soy bean equivalents,1533.83116964945,50.3813157914052
2015,PAMPA,RIO GRANDE DO SUL,Mariana Pimentel,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,China,Soy bean equivalents,540.493667496458,882.570717488023
2015,PAMPA,RIO GRANDE DO SUL,Mariana Pimentel,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Taiwan,Soy bean equivalents,258.359331073845,0.991148328927795
2015,PAMPA,RIO GRANDE DO SUL,Mariana Pimentel,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Iran,Soy bean equivalents,752.064850554937,40.9674642623489
2015,PAMPA,RIO GRANDE DO SUL,Mariana Pimentel,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Vietnam,Soy bean equivalents,543.149284252432,17.8406699207003
2015,PAMPA,RIO GRANDE DO SUL,Barra Do Ribeiro,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,China,Soy bean equivalents,3919.14202591845,6399.55691946192
2015,PAMPA,RIO GRANDE DO SUL,Barra Do Ribeiro,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Taiwan,Soy bean equivalents,1873.37423746287,7.18685768847647
2015,PAMPA,RIO GRANDE DO SUL,Barra Do Ribeiro,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Iran,Soy bean equivalents,5453.25345933909,297.056784457027
2015,PAMPA,RIO GRANDE DO SUL,Barra Do Ribeiro,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Vietnam,Soy bean equivalents,3938.3980132851,129.363438392576
2015,PAMPA,RIO GRANDE DO SUL,Sentinela Do Sul,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,China,Soy bean equivalents,1013.42576994266,1654.82032942598
