YEAR,BIOME,STATE,MUNICIPALITY,LOGISTICS HUB,PORT,EXPORTER,IMPORTER,COUNTRY,TYPE,FOB_USD,SOY_EQUIVALENT_TONNES
2017,MATA ATLANTICA,MINAS GERAIS,Soledade De Minas,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,1773.305494,11.61116109
2017,MATA ATLANTICA,MINAS GERAIS,Soledade De Minas,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,1243.504183,3.336385348
2017,MATA ATLANTICA,MINAS GERAIS,Soledade De Minas,ALFENAS,Salvador,Cofco,Cofco,China,Soy bean equivalents,5.369495169,0.431644854
2017,MATA ATLANTICA,MINAS GERAIS,Soledade De Minas,ALFENAS,Salvador,Cofco,Cofco,Spain,Soy bean equivalents,437.2937718,1.19325822
2017,MATA ATLANTICA,MINAS GERAIS,Alfenas,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,58734.98833,8625.196621
2017,MATA ATLANTICA,MINAS GERAIS,Alfenas,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,136480.818,3687.796292
2017,MATA ATLANTICA,MINAS GERAIS,Alfenas,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,22767.86049,58.57437739
2017,MATA ATLANTICA,MINAS GERAIS,Alfenas,ALFENAS,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,23635.52274,331.6463675
2017,MATA ATLANTICA,MINAS GERAIS,Alfenas,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,202293.2312,732.1797174
2017,MATA ATLANTICA,MINAS GERAIS,Alfenas,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,59744.63487,158.1508189
2017,MATA ATLANTICA,MINAS GERAIS,Alfenas,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,49812.11913,326.1573041
2017,MATA ATLANTICA,MINAS GERAIS,Alfenas,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,34930.00991,93.71900382
2017,MATA ATLANTICA,MINAS GERAIS,Alfenas,ALFENAS,Salvador,Cofco,Cofco,China,Soy bean equivalents,150.8290218,12.12489612
2017,MATA ATLANTICA,MINAS GERAIS,Alfenas,ALFENAS,Salvador,Cofco,Cofco,Spain,Soy bean equivalents,12283.57411,33.51860172
2017,MATA ATLANTICA,MINAS GERAIS,Carvalhopolis,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,76.66972039,11.2589009
2017,MATA ATLANTICA,MINAS GERAIS,Carvalhopolis,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,178.1552436,4.813865102
2017,MATA ATLANTICA,MINAS GERAIS,Carvalhopolis,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,29.720028,0.076460067
2017,MATA ATLANTICA,MINAS GERAIS,Carvalhopolis,ALFENAS,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,30.85263097,0.432914605
2017,MATA ATLANTICA,MINAS GERAIS,Carvalhopolis,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,264.063481,0.955750836
2017,MATA ATLANTICA,MINAS GERAIS,Carvalhopolis,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,77.98766256,0.206442181
2017,MATA ATLANTICA,MINAS GERAIS,Carvalhopolis,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,65.02225256,0.425749456
2017,MATA ATLANTICA,MINAS GERAIS,Carvalhopolis,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,45.59589045,0.122336107
2017,MATA ATLANTICA,MINAS GERAIS,Carvalhopolis,ALFENAS,Salvador,Cofco,Cofco,China,Soy bean equivalents,0.196884672,0.015827234
2017,MATA ATLANTICA,MINAS GERAIS,Carvalhopolis,ALFENAS,Salvador,Cofco,Cofco,Spain,Soy bean equivalents,16.03436417,0.043753509
2017,MATA ATLANTICA,MINAS GERAIS,Divisa Nova,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,6192.72177,909.3973524
2017,MATA ATLANTICA,MINAS GERAIS,Divisa Nova,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,14389.85104,388.8226938
2017,MATA ATLANTICA,MINAS GERAIS,Divisa Nova,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,2400.528702,6.17578776
2017,MATA ATLANTICA,MINAS GERAIS,Divisa Nova,ALFENAS,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,2492.010646,34.96712502
2017,MATA ATLANTICA,MINAS GERAIS,Divisa Nova,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,21328.78089,77.197347
2017,MATA ATLANTICA,MINAS GERAIS,Divisa Nova,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,6299.173824,16.67462695
2017,MATA ATLANTICA,MINAS GERAIS,Divisa Nova,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,5251.939317,34.38838578
2017,MATA ATLANTICA,MINAS GERAIS,Divisa Nova,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,3682.84457,9.881260416
2017,MATA ATLANTICA,MINAS GERAIS,Divisa Nova,ALFENAS,Salvador,Cofco,Cofco,China,Soy bean equivalents,15.90265348,1.278388066
2017,MATA ATLANTICA,MINAS GERAIS,Divisa Nova,ALFENAS,Salvador,Cofco,Cofco,Spain,Soy bean equivalents,1295.118275,3.534032788
2017,MATA ATLANTICA,MINAS GERAIS,Machado,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,32413.3233,4759.876431
2017,MATA ATLANTICA,MINAS GERAIS,Machado,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,75317.91535,2035.136754
2017,MATA ATLANTICA,MINAS GERAIS,Machado,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,12564.60662,32.32468901
2017,MATA ATLANTICA,MINAS GERAIS,Machado,ALFENAS,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,13043.43224,183.0214194
2017,MATA ATLANTICA,MINAS GERAIS,Machado,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,111636.9662,404.0586126
2017,MATA ATLANTICA,MINAS GERAIS,Machado,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,32970.50397,87.27666032
2017,MATA ATLANTICA,MINAS GERAIS,Machado,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,27489.17413,179.9922405
2017,MATA ATLANTICA,MINAS GERAIS,Machado,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,19276.37574,51.71950241
2017,MATA ATLANTICA,MINAS GERAIS,Machado,ALFENAS,Salvador,Cofco,Cofco,China,Soy bean equivalents,83.23607419,6.691210625
2017,MATA ATLANTICA,MINAS GERAIS,Machado,ALFENAS,Salvador,Cofco,Cofco,Spain,Soy bean equivalents,6778.778207,18.49748004
2017,MATA ATLANTICA,MINAS GERAIS,Serrania,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,6116.05205,898.1384515
2017,MATA ATLANTICA,MINAS GERAIS,Serrania,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,14211.6958,384.0088287
2017,MATA ATLANTICA,MINAS GERAIS,Serrania,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,2370.808674,6.099327693
2017,MATA ATLANTICA,MINAS GERAIS,Serrania,ALFENAS,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,2461.158015,34.53421042
2017,MATA ATLANTICA,MINAS GERAIS,Serrania,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,21064.71741,76.24159616
2017,MATA ATLANTICA,MINAS GERAIS,Serrania,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,6221.186161,16.46818477
2017,MATA ATLANTICA,MINAS GERAIS,Serrania,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,5186.917065,33.96263632
2017,MATA ATLANTICA,MINAS GERAIS,Serrania,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,3637.248679,9.758924309
2017,MATA ATLANTICA,MINAS GERAIS,Serrania,ALFENAS,Salvador,Cofco,Cofco,China,Soy bean equivalents,15.70576881,1.262560832
2017,MATA ATLANTICA,MINAS GERAIS,Serrania,ALFENAS,Salvador,Cofco,Cofco,Spain,Soy bean equivalents,1279.083911,3.490279279
2017,MATA ATLANTICA,MINAS GERAIS,Paraguacu,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,24694.20483,3626.328668
2017,MATA ATLANTICA,MINAS GERAIS,Paraguacu,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,57381.21979,1550.476123
2017,MATA ATLANTICA,MINAS GERAIS,Paraguacu,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,9572.389923,24.62667847
2017,MATA ATLANTICA,MINAS GERAIS,Paraguacu,ALFENAS,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,9937.184911,139.4355147
2017,MATA ATLANTICA,MINAS GERAIS,Paraguacu,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,85051.01692,307.8334809
2017,MATA ATLANTICA,MINAS GERAIS,Paraguacu,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,25118.69488,66.49203188
2017,MATA ATLANTICA,MINAS GERAIS,Paraguacu,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,20942.72439,137.1277241
2017,MATA ATLANTICA,MINAS GERAIS,Paraguacu,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,14685.77493,39.40268556
2017,MATA ATLANTICA,MINAS GERAIS,Paraguacu,ALFENAS,Salvador,Cofco,Cofco,China,Soy bean equivalents,63.41369707,5.097722444
2017,MATA ATLANTICA,MINAS GERAIS,Paraguacu,ALFENAS,Salvador,Cofco,Cofco,Spain,Soy bean equivalents,5164.436116,14.09237049
2017,MATA ATLANTICA,MINAS GERAIS,Carandai,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,4338.736636,637.140785
2017,MATA ATLANTICA,MINAS GERAIS,Carandai,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,10081.79864,272.4164478
2017,MATA ATLANTICA,MINAS GERAIS,Carandai,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,1681.855283,4.326872352
2017,MATA ATLANTICA,MINAS GERAIS,Carandai,ALFENAS,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,1745.949243,24.49862145
2017,MATA ATLANTICA,MINAS GERAIS,Carandai,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,14943.3426,54.0859044
2017,MATA ATLANTICA,MINAS GERAIS,Carandai,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,4413.318935,11.68255535
2017,MATA ATLANTICA,MINAS GERAIS,Carandai,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,3679.606863,24.09314592
2017,MATA ATLANTICA,MINAS GERAIS,Carandai,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,2580.269751,6.922995763
2017,MATA ATLANTICA,MINAS GERAIS,Carandai,ALFENAS,Salvador,Cofco,Cofco,China,Soy bean equivalents,11.14169631,0.895662577
2017,MATA ATLANTICA,MINAS GERAIS,Carandai,ALFENAS,Salvador,Cofco,Cofco,Spain,Soy bean equivalents,907.3840741,2.476009435
2017,MATA ATLANTICA,MINAS GERAIS,Ibertioga,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,1738.980553,255.3682161
2017,MATA ATLANTICA,MINAS GERAIS,Ibertioga,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,4040.819538,109.1854484
2017,MATA ATLANTICA,MINAS GERAIS,Ibertioga,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,674.093377,1.734225307
2017,MATA ATLANTICA,MINAS GERAIS,Ibertioga,ALFENAS,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,699.7824565,9.819131664
2017,MATA ATLANTICA,MINAS GERAIS,Ibertioga,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,5989.343067,21.67781634
2017,MATA ATLANTICA,MINAS GERAIS,Ibertioga,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,1768.873395,4.68240833
2017,MATA ATLANTICA,MINAS GERAIS,Ibertioga,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,1474.799075,9.656615676
2017,MATA ATLANTICA,MINAS GERAIS,Ibertioga,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,1034.180983,2.774760492
2017,MATA ATLANTICA,MINAS GERAIS,Ibertioga,ALFENAS,Salvador,Cofco,Cofco,China,Soy bean equivalents,4.465630167,0.358984639
2017,MATA ATLANTICA,MINAS GERAIS,Ibertioga,ALFENAS,Salvador,Cofco,Cofco,Spain,Soy bean equivalents,363.682655,0.99239309
2017,MATA ATLANTICA,MINAS GERAIS,Ressaquinha,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,1331.246535,195.4927283
2017,MATA ATLANTICA,MINAS GERAIS,Ressaquinha,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,3093.379623,83.58503467
2017,MATA ATLANTICA,MINAS GERAIS,Ressaquinha,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,516.040545,1.327606239
2017,MATA ATLANTICA,MINAS GERAIS,Ressaquinha,ALFENAS,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,535.7063762,7.516866696
2017,MATA ATLANTICA,MINAS GERAIS,Ressaquinha,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,4585.038165,16.59507798
2017,MATA ATLANTICA,MINAS GERAIS,Ressaquinha,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,1354.130484,3.584536845
2017,MATA ATLANTICA,MINAS GERAIS,Ressaquinha,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,1129.006966,7.392455388
2017,MATA ATLANTICA,MINAS GERAIS,Ressaquinha,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,791.699394,2.124169982
2017,MATA ATLANTICA,MINAS GERAIS,Ressaquinha,ALFENAS,Salvador,Cofco,Cofco,China,Soy bean equivalents,3.418586065,0.274814491
2017,MATA ATLANTICA,MINAS GERAIS,Ressaquinha,ALFENAS,Salvador,Cofco,Cofco,Spain,Soy bean equivalents,278.4109767,0.759709394
2017,MATA ATLANTICA,MINAS GERAIS,Vicosa,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,6.972633137,1.023926853
2017,MATA ATLANTICA,MINAS GERAIS,Vicosa,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,16.20210885,0.437791023
2017,MATA ATLANTICA,MINAS GERAIS,Vicosa,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,2.702851282,0.006953566
2017,MATA ATLANTICA,MINAS GERAIS,Vicosa,ALFENAS,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,2.805854462,0.039370885
2017,MATA ATLANTICA,MINAS GERAIS,Vicosa,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,24.01492752,0.086919581
2017,MATA ATLANTICA,MINAS GERAIS,Vicosa,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,7.092491762,0.018774629
2017,MATA ATLANTICA,MINAS GERAIS,Vicosa,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,5.913368544,0.038719259
2017,MATA ATLANTICA,MINAS GERAIS,Vicosa,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,4.146662007,0.011125706
2017,MATA ATLANTICA,MINAS GERAIS,Vicosa,ALFENAS,Salvador,Cofco,Cofco,China,Soy bean equivalents,0.017905434,0.001439388
2017,MATA ATLANTICA,MINAS GERAIS,Vicosa,ALFENAS,Salvador,Cofco,Cofco,Spain,Soy bean equivalents,1.458225468,0.003979109
2017,MATA ATLANTICA,MINAS GERAIS,Campo Do Meio,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,13242.73066,1944.686788
2017,MATA ATLANTICA,MINAS GERAIS,Campo Do Meio,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,30771.75573,831.4719119
2017,MATA ATLANTICA,MINAS GERAIS,Campo Do Meio,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,5133.373698,13.20651839
2017,MATA ATLANTICA,MINAS GERAIS,Campo Do Meio,ALFENAS,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,5329.001855,74.77491093
2017,MATA ATLANTICA,MINAS GERAIS,Campo Do Meio,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,45610.2036,165.0814799
2017,MATA ATLANTICA,MINAS GERAIS,Campo Do Meio,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,13470.37142,35.65759965
2017,MATA ATLANTICA,MINAS GERAIS,Campo Do Meio,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,11230.92889,73.53731489
2017,MATA ATLANTICA,MINAS GERAIS,Campo Do Meio,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,7875.522351,21.13042943
2017,MATA ATLANTICA,MINAS GERAIS,Campo Do Meio,ALFENAS,Salvador,Cofco,Cofco,China,Soy bean equivalents,34.00678486,2.733749307
2017,MATA ATLANTICA,MINAS GERAIS,Campo Do Meio,ALFENAS,Salvador,Cofco,Cofco,Spain,Soy bean equivalents,2769.525765,7.557298084
2017,MATA ATLANTICA,MINAS GERAIS,Campos Gerais,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,19780.45782,2904.747967
2017,MATA ATLANTICA,MINAS GERAIS,Campos Gerais,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,45963.28595,1241.956474
2017,MATA ATLANTICA,MINAS GERAIS,Campos Gerais,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,7667.639288,19.72636812
2017,MATA ATLANTICA,MINAS GERAIS,Campos Gerais,ALFENAS,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,7959.845979,111.6901045
2017,MATA ATLANTICA,MINAS GERAIS,Campos Gerais,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,68127.24138,246.5796015
2017,MATA ATLANTICA,MINAS GERAIS,Campos Gerais,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,20120.48123,53.26119392
2017,MATA ATLANTICA,MINAS GERAIS,Campos Gerais,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,16775.46126,109.8415268
2017,MATA ATLANTICA,MINAS GERAIS,Campos Gerais,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,11763.54346,31.56218899
2017,MATA ATLANTICA,MINAS GERAIS,Campos Gerais,ALFENAS,Salvador,Cofco,Cofco,China,Soy bean equivalents,50.79539791,4.083358201
2017,MATA ATLANTICA,MINAS GERAIS,Campos Gerais,ALFENAS,Salvador,Cofco,Cofco,Spain,Soy bean equivalents,4136.796932,11.28821689
2017,MATA ATLANTICA,MINAS GERAIS,Carmo Da Cachoeira,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,15333.68924,2251.742758
2017,MATA ATLANTICA,MINAS GERAIS,Carmo Da Cachoeira,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,35630.45656,962.7570197
2017,MATA ATLANTICA,MINAS GERAIS,Carmo Da Cachoeira,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,5943.906814,15.29175923
2017,MATA ATLANTICA,MINAS GERAIS,Carmo Da Cachoeira,ALFENAS,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,6170.423643,86.58148202
2017,MATA ATLANTICA,MINAS GERAIS,Carmo Da Cachoeira,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,52811.81848,191.1469904
2017,MATA ATLANTICA,MINAS GERAIS,Carmo Da Cachoeira,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,15597.27329,41.28774993
2017,MATA ATLANTICA,MINAS GERAIS,Carmo Da Cachoeira,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,13004.23439,85.14847597
2017,MATA ATLANTICA,MINAS GERAIS,Carmo Da Cachoeira,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,9119.026534,24.46681477
2017,MATA ATLANTICA,MINAS GERAIS,Carmo Da Cachoeira,ALFENAS,Salvador,Cofco,Cofco,China,Soy bean equivalents,39.37628002,3.165394161
2017,MATA ATLANTICA,MINAS GERAIS,Carmo Da Cachoeira,ALFENAS,Salvador,Cofco,Cofco,Spain,Soy bean equivalents,3206.819537,8.750556303
2017,MATA ATLANTICA,MINAS GERAIS,Coqueiral,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,12545.74308,1842.334593
2017,MATA ATLANTICA,MINAS GERAIS,Coqueiral,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,29152.18555,787.7101219
2017,MATA ATLANTICA,MINAS GERAIS,Coqueiral,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,4863.195454,12.51143672
2017,MATA ATLANTICA,MINAS GERAIS,Coqueiral,ALFENAS,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,5048.527366,70.83937937
2017,MATA ATLANTICA,MINAS GERAIS,Coqueiral,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,43209.66051,156.392959
2017,MATA ATLANTICA,MINAS GERAIS,Coqueiral,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,12761.40272,33.78087915
2017,MATA ATLANTICA,MINAS GERAIS,Coqueiral,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,10639.82588,69.66692013
2017,MATA ATLANTICA,MINAS GERAIS,Coqueiral,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,7461.020129,20.01829875
2017,MATA ATLANTICA,MINAS GERAIS,Coqueiral,ALFENAS,Salvador,Cofco,Cofco,China,Soy bean equivalents,32.21694956,2.589867401
2017,MATA ATLANTICA,MINAS GERAIS,Coqueiral,ALFENAS,Salvador,Cofco,Cofco,Spain,Soy bean equivalents,2623.760883,7.159544549
2017,MATA ATLANTICA,MINAS GERAIS,Santana Da Vargem,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,76842.67846,11284.29969
2017,MATA ATLANTICA,MINAS GERAIS,Santana Da Vargem,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,178557.1414,4824.724628
2017,MATA ATLANTICA,MINAS GERAIS,Santana Da Vargem,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,29787.07296,76.632552
2017,MATA ATLANTICA,MINAS GERAIS,Santana Da Vargem,ALFENAS,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,30922.23096,433.8912104
2017,MATA ATLANTICA,MINAS GERAIS,Santana Da Vargem,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,264659.1778,957.9069
2017,MATA ATLANTICA,MINAS GERAIS,Santana Da Vargem,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,78163.59376,206.9078904
2017,MATA ATLANTICA,MINAS GERAIS,Santana Da Vargem,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,65168.93528,426.7098974
2017,MATA ATLANTICA,MINAS GERAIS,Santana Da Vargem,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,45698.74953,122.6120832
2017,MATA ATLANTICA,MINAS GERAIS,Santana Da Vargem,ALFENAS,Salvador,Cofco,Cofco,China,Soy bean equivalents,197.3288214,15.86293826
2017,MATA ATLANTICA,MINAS GERAIS,Santana Da Vargem,ALFENAS,Salvador,Cofco,Cofco,Spain,Soy bean equivalents,16070.53585,43.85221156
2017,MATA ATLANTICA,MINAS GERAIS,Sao Bento Abade,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,11256.31981,1652.983585
2017,MATA ATLANTICA,MINAS GERAIS,Sao Bento Abade,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,26155.98946,706.7510464
2017,MATA ATLANTICA,MINAS GERAIS,Sao Bento Abade,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,4363.367158,11.22553938
2017,MATA ATLANTICA,MINAS GERAIS,Sao Bento Abade,ALFENAS,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,4529.651073,63.55866722
2017,MATA ATLANTICA,MINAS GERAIS,Sao Bento Abade,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,38768.66874,140.3192423
2017,MATA ATLANTICA,MINAS GERAIS,Sao Bento Abade,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,11449.81443,30.30895633
2017,MATA ATLANTICA,MINAS GERAIS,Sao Bento Abade,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,9546.288495,62.50671069
2017,MATA ATLANTICA,MINAS GERAIS,Sao Bento Abade,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,6694.193253,17.96086301
2017,MATA ATLANTICA,MINAS GERAIS,Sao Bento Abade,ALFENAS,Salvador,Cofco,Cofco,China,Soy bean equivalents,28.90576391,2.323686652
2017,MATA ATLANTICA,MINAS GERAIS,Sao Bento Abade,ALFENAS,Salvador,Cofco,Cofco,Spain,Soy bean equivalents,2354.096638,6.423702656
2017,MATA ATLANTICA,MINAS GERAIS,Sao Thome Das Letras,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,460.0141446,67.55279193
2017,MATA ATLANTICA,MINAS GERAIS,Sao Thome Das Letras,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,1068.921754,28.8829283
2017,MATA ATLANTICA,MINAS GERAIS,Sao Thome Das Letras,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,178.3185486,0.458756235
2017,MATA ATLANTICA,MINAS GERAIS,Sao Thome Das Letras,ALFENAS,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,185.1141047,2.59746404
2017,MATA ATLANTICA,MINAS GERAIS,Sao Thome Das Letras,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,1584.366497,5.734452938
2017,MATA ATLANTICA,MINAS GERAIS,Sao Thome Das Letras,ALFENAS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,467.9217258,1.238641835
2017,MATA ATLANTICA,MINAS GERAIS,Sao Thome Das Letras,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,390.1299723,2.554473534
2017,MATA ATLANTICA,MINAS GERAIS,Sao Thome Das Letras,ALFENAS,Vitoria,Cofco,Cofco,China,Soy bean equivalents,273.5728582,0.734009976
2017,MATA ATLANTICA,MINAS GERAIS,Sao Thome Das Letras,ALFENAS,Salvador,Cofco,Cofco,China,Soy bean equivalents,1.181297305,0.094962541
2017,MATA ATLANTICA,MINAS GERAIS,Sao Thome Das Letras,ALFENAS,Salvador,Cofco,Cofco,Spain,Soy bean equivalents,96.20531129,0.262518668
2017,MATA ATLANTICA,MINAS GERAIS,Tres Pontas,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,35490.51467,5211.760075
2017,MATA ATLANTICA,MINAS GERAIS,Tres Pontas,ALFENAS,Santos,Cofco,Cofco,China,Soy bean equivalents,82468.2972,2228.344504
